,RMSE,PSRN,SSIM,UQI,ERGAS,VIFP,RASE,SCC,SAM,MSSSIM
21,0.02999527797316731,30.45894218001257,"(0.8777310455167204, 0.8778301070516666)",0.9981088530302555,2224.2276289309216,0.8419204772772219,320.586812184695,0.4562436357817629,0.04813277324777487,(0.9650740235668395+0j)
22,0.02354233559990473,32.563009072983874,"(0.918857225787634, 0.9190431210437876)",0.9974297842497881,2167.9608207734086,0.7229602698276779,312.7540290910661,0.4338637221140931,0.05267856291058881,(0.9678845979401007+0j)
23,0.03974303675387568,28.014779032866535,"(0.9079685963436516, 0.9093225422954379)",0.9841655207365526,5188.860004667741,0.7632693225597067,742.9121948025767,0.5550426248250965,0.09702344483961518,(0.9653310449361207+0j)
24,0.060166967756739735,24.412837503156354,"(0.7686465821630711, 0.7700454996262428)",0.9761298675754846,6997.608460142183,0.597795402750915,1000.1661612922354,0.29295816039019607,0.1391858164122017,(0.9162279173790453+0j)
25,0.03307770335616916,29.60929303823513,"(0.8602851794507514, 0.8607052231561232)",0.9908427353456212,4995.32038504939,0.6320648661771209,718.6507953435977,0.4042726184981629,0.11414782823963755,(0.9504142159050374+0j)
26,0.0464612153672326,26.658188675744125,"(0.8119170619140553, 0.8122382623781165)",0.9934770371766861,3928.9648687728954,0.6085941269235474,565.2994050990947,0.3704236244532187,0.09471261311858609,(0.9314462993468403+0j)
27,0.05558490036524295,25.100863369319597,"(0.8326548234311103, 0.8332884554082898)",0.9872999015003798,5134.160525516307,0.6304011633627012,736.336841635785,0.3613797214654884,0.11999627690496771,(0.9355712969541893+0j)
28,0.036263484657659016,28.810609313757535,"(0.9181219420574557, 0.9182290145279278)",0.9975184304112755,1767.3509107055484,0.8414199056114269,255.15876140048417,0.2725753111891687,0.05501784024873693,(0.9798954781116629+0j)
29,0.04890381689978976,26.213144865042686,"(0.9106072604117372, 0.9160662588146584)",0.970126073693654,2862.181866863895,0.8685927233843896,413.0667833465286,0.3299500458214189,0.09226522827936275,(0.9759900954060339+0j)
30,0.020505935100492506,33.76240842928638,"(0.9832894441419876, 0.9833413123065333)",0.9990935613969931,1009.0399366620816,0.9492844970647146,145.4964112456931,0.26023279690375684,0.022989465005213528,(0.9952607216682117+0j)
31,0.039265139960880206,28.119857003260485,"(0.9443330322946176, 0.9444842840094608)",0.9974228564434456,2200.6677990763765,0.8954620571229875,316.78067178665117,0.3912184099280837,0.05090125885996294,(0.983478845212069+0j)
32,0.029271180673181536,30.671195192932448,"(0.8997838843763422, 0.8998849230681865)",0.9968675985630129,2623.1928668561004,0.8529503775199226,378.6139671930041,0.47385006919527983,0.05598735551095427,(0.9692770296948965+0j)
33,0.04667198911249157,26.618873790666164,"(0.8532106469653575, 0.8533923237751746)",0.9949543033753384,3607.347160915186,0.7242160077493004,520.3214662525864,0.4146268736493142,0.07304538376630901,(0.9583140975702371+0j)
34,0.045049325777433855,26.926234088517983,"(0.8873341210357463, 0.887762061213048)",0.992725087823943,4452.779301500379,0.8095313990870139,638.2792069837682,0.42551551522455444,0.09953731504713725,(0.9637521477236377+0j)
35,0.04291300620376656,27.348221211571627,"(0.8599691800677786, 0.8601726018429896)",0.9963931098528228,3030.9895816347516,0.6756197763369055,437.3085952386296,0.4198699067659705,0.0650669651149408,(0.9522445663762749+0j)
36,0.038563787241026284,28.27640643671598,"(0.8756621398371646, 0.8763137316278499)",0.9882458526971124,5148.46389798512,0.7621816498350152,738.1374722537996,0.3949208396403876,0.11002320344135132,(0.9637760119957668+0j)
37,0.061104348501542186,24.27855764031293,"(0.8323437100099865, 0.833840938499263)",0.9739025551374674,5803.178187832108,0.6240661402914522,839.2021693708124,0.45855376796074837,0.15601358345351576,(0.933403809821986+0j)
38,0.04778226890123401,26.41466463969654,"(0.8544621131344569, 0.8552750762980069)",0.9835131295052966,6084.235616568048,0.736411319940522,872.8850547575604,0.44592303343263934,0.10716315499443087,(0.9530585373519136+0j)
39,0.04765379047618247,26.43805098029577,"(0.7876682119128288, 0.7882075226510534)",0.9898416074381707,5226.001188944005,0.5259055987861231,752.7875119561404,0.31268212048522237,0.11821101211530122,(0.9335027049292957+0j)
